,label,comment
2647,,https   fakegirlxx blogspot com
2648,,                                                                                                                        
2649,,just have a ask   can i own a printer  
2650,,https   youtu be dy fatktazy
2651,,what the hell this is magic
2652,,ok go always has the coolest videos  like it s almost unfair how great their videos are 
2653,,jesus this song sucks  apparently they care more about their videos than their actual music 
2654,,some people care more about fame than their music  but hey  that s life for ya
2655,,ok now i  have to go to office depot
2656,,howww
2657,,for those who have never watched this brilliant band  welcome and happy binge watching all of their mvs  they re all are amazing 
2658,,i m sure every recording artist thought  dang wish i thought of this idea   
2659,,micheal l nope 
2660,,kids in africa could have eaten that paper
2661,,waste of paper  ink  and electricity  also sounds like shit   
2662,,shared care usa   black friday sale       off all items       https   sharedcareusa com collections    https   sharedcareusa com collections
2663,,this is brilliant 
2664,,do people care about there music
2665,,i haven t watched these guys in years
2666,,but what about printers on treadmills  in  zero g  
2667,,damn that was awesome     that is why i love ok go  
2668,,     by hand sign language coded  its obsession  
2669,,     by hand sign language coded  its obsession  
2670,,very simply for ok go
2671,,just gave a dislike bye
2672,,diego miranda    so 
2673,,trashhhhhhh
2674,,hi i have some holiday giveaways in my channel  come check them out 
2675,,so they have an obsession with paper 
2676,,i used this video to test firefox  it hurt my eyes too much to go past    seconds  decent song though  and this new ff does seem faster than chrome 
2677,,did anybody else see the guy w the guitar         slip and almost fall         the paper was getting revenge for all that paper used   
2678,,all i kept thinking about was papercuts
2679,,hey guys i started a new channel and i would really appreciate if you guys checked it out it would mean a lot 
2680,,nice   but you re  sposed to say if it s spon  guys   
2681,,for those that don t know for the signal part he was spelling out obsession
2682,,as always a fantastic video and and a bad repetitive mediocre song  if only you guys would spend the same amount of time on making the songs as much as you spend on videos   
2683,,anyone else counting the paper printed 
2684,,i m high and i m trying to understand this video 
2685,,is that a korg minilogue or a monologue 
2686,,i made this video
2687,,                
2688,,what printer tho
2689,,http   jobismust com  refcode      
2690,,        
2691,,so  i m totally a bts stan   but i saw a kinda nasty comment from a ok go fan on bts mic drop remix stream  not really into engaging in that kind of dialogue  but decided to come view ok go s video  gotta admit   pretty dope  have checked out some of their other vids now too  colorful  inventive  engaging all  glad i didn t just react negatively to the hate  but decided to listen   explore instead  these guys deserve total props  i m still all about my boys rising to    trending though   giggle   spreading the love for all 
2692,,this makes me feel weird
2693,,mysticaleffect sub to my channel and i will sub back
2694,,the best advertising video ever made 
2695,,                         
2696,,will it be ok google music soon
2697,,curious question  ise the kind of printer that print then pause then push the paper down really exist  
2698,,           
2699,,ok amazing 
2700,,best hewlett packard commercial 
2701,,another outstanding video  
2702,,https   www redbubble com people sandytheartist shop hey there check out my shop i hope you find something you like and don t forget to share it with more people you know like to shop online
2703,,it makes me feel  nimos 
2704,,daniel martinez sub to my channel and i will sub back
2705,,whoa  whooa  whooooooaaaaa  what the   holycrap
2706,,juni arina sub to my channel and i will sub back
2707,,i m more impressed with the printers than i am the paper tbh 
2708,,jean luc maske stockdale sub to my channel and i will sub back
2709,,everyone in the comments  wow what a waste of paper they should ve recycled  the video  literally in the beginning  all the paper is recycled
2710,,bts 
2711,,grandmasteradieuk sub to my channel and i will sub back
2712,,still dosent beat bts   not even close  ha   
2713,,its obsession 
2714,,     sub to my channel and i will sub back
2715,,i m probably in a minority here just for thinking of this  but    fps would have made this more enjoyable    
2716,,http   jobzipo com account php
2717,,i forgot this band existed
2718,,swedish fish sub to my channel and i will sub back
2719,,cool video  although i m not happy about the donation to the science denying terrorist group 
2720,,don t panic  get manic sub to my channel and i will sub back
