Label;Comment;;;;;
;he didnt even win, that's what stupid. he lost by 3 million votes, but he won because the system is a republic, which sucks. but we wont regret it, he'll tell us we wont need to and everyone will believe him, i dont know whats sadder, the man in the office, or the people who think he's a good idea;;;;;
;Hehehe cry Libs...;;;;;
;Interesting;;;;;
;Trump is going to make America so hated around the world that in time America will be an isolated shot hole that no one wants to deal with.;;;;;
;Every time I see this I am so proud to be an American. To his detractors, just wait and see, and prepare to be amazed. If your love of our country outweighs your hatred of him, you will wish him and all of us Godspeed.;;;;;
;Godspeed in impeaching him before his CHILDISH BAD TEMPER launches nukes. He's the devil, Td;;;;;
;Every time I see this I am so proud to be an American. To his detractors, just wait and see, and prepare to be amazed. If your love of our country outweighs your hatred of him, you will wish him and all of us Godspeed.;;;;;
;I LOVE YOU MR TRUMP YOU ARE THE BEST;;;;;
;I said before I will said again this man sould  not be president;;;;;
;y'all just mad cause y'all got small dicks. the whole thing behind white supremacy is anger at their penis sizes. they are mad that Everytime a minority fucks their white women they can't go back to white dick;;;;;
;trump is Sick in his mind;;;;;
;Chris Zuidenberg no...;;;;;
;R.I.P America;;;;;
;You Shall Be Missed;;;;;
;Kristen Cunt    Oh really Hoochie. Then explain this. George Catlin spent 8 to 9 years with Indians and said this about them.;;;;;
;;;;;;
; Catlin's Creed ;;;;;
;;;;;;
;I love a people ;;;;;
; that have always made me welcome to the very best that they had.;;;;;
; who are honest without laws, who have no jails and no poorhouses.;;;;;
; who keep the commandments without ever having read or heard them preached from the pulpit.;;;;;
; who never swear or take the name of God in vain.;;;;;
; who love their neighbors as they love themselves.;;;;;
; who worship God without a Bible, for I believe that God loves them also.;;;;;
; whose religion is all the same, and who are free from religious animosities.;;;;;
; who have never raised a hand against me, or stolen my property, when there was no law to punish either.;;;;;
; I love and dont fear mankind where God has made and left them, for they are his children.;;;;;
; who have never fought a battle with the white man, except on their own ground.;;;;;
; who live and keep what is their own without lock and keys.;;;;;
; who do the best they can. And oh how I love a people who dont live for the love of money.;;;;;
;;;;;;
;This is a Matriarchal way of Life by the way you just disgraced yourself and all other Women Cunt.;;;;;
;What has the world become ?;;;;;
;An ugly Patriarch way of life for the past 6000 years.;;;;;
;and prisons, and power plants, and oil rigs, and and and...  what's happens to the planet after you bull dose the country side for all this stuff?  This guy didn't mention the environment once!  We already have enough... we just don't use it effectively.  How about exercising some responsibility for our actions instead of paving over our mistakes with more mistakes.  They should have an IQ test before your allowed into the voting booth.  History is an important subject in school.  We need to start paying attention.  I'd say God help us all, but apparently he supports the Trump.;;;;;
;"I think my new favorite game to play is ""President Trump or President John Henry Eden?"" , ";;;;;
;Our United Kingdom has created a ridiculous country. This is the result? This is what has come after winning independence? Seriously USA,  you people are very very dumb. I'm gonna hide now;;;;;
;look at obama wince with his mouth as the start of the announcement of Trump as the 45th president..he looks pissed..poor old decrepit obama! good to see your finally gone. : 0:03 - 0:.05 as the camera pans in..ha!;;;;;
;THE REIGN OF THE GLOBAL ELITES IS FINISHED! GLOBALIZATION IS GOING TO DIE! THANK YOU TRUMP!;;;;;
;"United we stand, divided we fall. So you're for ""falling"" in stead of ""standing"" then. , ";;;;;
;I love President Donald J. Trump and his fabulous family!!;;;;;
;Light will for a time have to be called darkness: this is the path you must tread;;;;;
;Trump will not make the four years. This fool WILL be IMPEACHED.;;;;;
;one of the greatest speeches ever.. and I m german.;;;;;
;I'm French and Catholic. When my American Catholic friends told me they support Donald Trump and what he wanted to do for USA, I thought, this guy is not like other candidates.. So I started to interest him and today I'm not disappointed! This guy is wonderful! Now he is President and he keeps his promises, and I'm sincerly and really happy for your country! As a French patriot I support Trump! The next French presidential elections are in April, it's very soon.. Please, I ask to all American Christians to pray for France, for Marine Lepen! We want true France to come back.Thank you :);;;;;
;Non ci voleva;;;;;
;I promise u I will scroll through all the comments an like every republican comment an dislike all the liberal demoshit globalist comments.;;;;;
;I do not like him. However. i love his speech.;;;;;
;Snaketongues are good at talking, crap at being honest.;;;;;
;Donald trump You're a good president AMERICA NEEDS YOU;;;;;
;Steven Mctowelyey Also, you can keep on saying facts that have not been proven and then Ill just say facts that also havent been proven Trump is working with the Russians Trump is a satanist Hillary Clinton is Jesus Christ , its proven Get you Bengazi shit out of here until you have proof you inbred fuck;;;;;
;Donald trump Du bist ein guter  Prsident AMERIKA BRAUCH DICH;;;;;
;do hope I am wrong but I know I am not;;;;;
;he is just the same as all the other.nice voice brainwashing all the dumb American idols.I promise you I care more about you than he does or any of your presidents.He will start WW3 and will fuck everyone.stop believing people in high towers.;;;;;
;Heu guys listen to this BUILD A WALL ;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;Nope;;;;;
;35k thumbs up, 24k thumbs down. Why? Because President Trump will be the best thing for the States then anyone and anything.;;;;;
;1 like = Donald Trump Will Burn In The Pits Of HELL!;;;;;
;go trump! finally a president with some balls!;;;;;
;trump  is  god  i hate  islam;;;;;
;cut the chick chat let's make better things happen then;;;;;
;I'm not a big fan of Trump, but I gotta admit, he delivered a good speech.;;;;;
;Snaketongues are great at talking. Crap at honesty.;;;;;
;"Love President Trump....love his faith, honesty, courage, common sense, and love for his country. I feel that God is reflected in Mr. Trump's vision for America and will help steer him in the right direction...I believe that we must all do our part to help  pull America and the world back from the abyss before it is too late. A return to sanity will be so refreshing. I feel that my sole  grand-child's future seems much more promising (secure) now with Mr. Trump and his policies in sight. Let us pray for the restoration of a strong and righteous America that is the vanguard of Truth, Freedom, Peace, and Justice for all its citizens...perhaps it will spark a new ""Reawakening"" for all those who seek higher ground...the West must return to the moral values that its sovereign nations were founded upon if we are to create a better life for all of God's children throughout the world. GO TRUMP GO! , ";;;;;
;As an independent voter, I truly believe Donald J. Trump is the best choice to be our 45th President. Really enjoyed his speech. He did make a lot of big claims and what he wants to accomplish these next four years... If he wants my vote in the next election, I'm going to hold it to him on what he has said in his speech. #MyPresident;;;;;
;suck my cock to anyone who doesnt like big don!;;;;;
;I hope he can put America into Gods hands and take away abortion, gay marriage, and any other devilish act everyone has accepted;;;;;
